Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Accrual Date
SNDX,SYNDAX PHARMACEUTICALS INC,Health Care,Equity,"332,693.85",0.00,"332,693.85","19,815.00",16.79,United States,NASDAQ,USD,1.00,--
SNEX,STONEX GROUP INC,Financials,Equity,"768,108.77",0.00,"768,108.77","8,017.00",95.81,United States,NASDAQ,USD,1.00,--
SNOW,SNOWFLAKE INC CLASS A,Information Technology,Equity,"10,997,774.52",0.07,"10,997,774.52","85,076.00",129.27,United States,New York Stock Exchange Inc.,USD,1.00,--
SNPS,SYNOPSYS INC,Information Technology,Equity,"22,525,123.11",0.14,"22,525,123.11","41,081.00",548.31,United States,NASDAQ,USD,1.00,--
SNRE,SUNRISE COMMUNICATIONS AMERICAN DE,Communication,Equity,"874,272.00",0.01,"874,272.00","18,214.00",48.00,United States,NASDAQ,USD,1.00,--
SNV,SYNOVUS FINANCIAL CORP,Financials,Equity,"2,109,280.63",0.01,"2,109,280.63","37,889.00",55.67,United States,New York Stock Exchange Inc.,USD,1.00,--
SNX,TD SYNNEX CORP,Information Technology,Equity,"2,350,445.50",0.02,"2,350,445.50","20,315.00",115.70,United States,New York Stock Exchange Inc.,USD,1.00,--
SO,SOUTHERN,Utilities,Equity,"25,685,838.64",0.16,"25,685,838.64","295,988.00",86.78,United States,New York Stock Exchange Inc.,USD,1.00,--
SOC,SABLE OFFSHORE CORP CLASS A,Energy,Equity,"303,570.02",0.00,"303,570.02","13,498.00",22.49,United States,New York Stock Exchange Inc.,USD,1.00,--
SOFI,SOFI TECHNOLOGIES INC,Financials,Equity,"3,800,829.60",0.02,"3,800,829.60","283,644.00",13.40,United States,NASDAQ,USD,1.00,--
SOLV,SOLVENTUM CORP,Health Care,Equity,"2,520,380.10",0.02,"2,520,380.10","37,119.00",67.90,United States,New York Stock Exchange Inc.,USD,1.00,--
SON,SONOCO PRODUCTS,Materials,Equity,"1,323,555.48",0.01,"1,323,555.48","26,308.00",50.31,United States,New York Stock Exchange Inc.,USD,1.00,--
SONO,SONOS INC,Consumer Discretionary,Equity,"447,892.50",0.00,"447,892.50","32,574.00",13.75,United States,NASDAQ,USD,1.00,--
SOUN,SOUNDHOUND AI INC CLASS A,Information Technology,Equity,"503,356.23",0.00,"503,356.23","75,921.00",6.63,United States,NASDAQ,USD,1.00,--
SPB,SPECTRUM BRANDS HOLDINGS INC,Consumer Staples,Equity,"767,680.94",0.00,"767,680.94","8,179.00",93.86,United States,New York Stock Exchange Inc.,USD,1.00,--
SPCE,VIRGIN GALACTIC HOLDINGS INC SHS C,Industrials,Equity,"22,089.06",0.00,"22,089.06","3,357.00",6.58,United States,New York Stock Exchange Inc.,USD,1.00,--
SPFI,SOUTH PLAINS FINANCIAL INC,Financials,Equity,"138,942.80",0.00,"138,942.80","3,581.00",38.80,United States,NASDAQ,USD,1.00,--
SPG,SIMON PROPERTY GROUP REIT INC,Real Estate,Equity,"15,664,533.50",0.10,"15,664,533.50","87,850.00",178.31,United States,New York Stock Exchange Inc.,USD,1.00,--
SPGI,S&P GLOBAL INC,Financials,Equity,"43,241,505.84",0.28,"43,241,505.84","84,681.00",510.64,United States,New York Stock Exchange Inc.,USD,1.00,--
SPHR,SPHERE ENTERTAINMENT CLASS A,Communication,Equity,"280,582.72",0.00,"280,582.72","6,952.00",40.36,United States,New York Stock Exchange Inc.,USD,1.00,--
SPNS,SAPIENS INTERNATIONAL,Information Technology,Equity,"198,263.52",0.00,"198,263.52","6,942.00",28.56,Israel,NASDAQ,USD,1.00,--
SPNT,SIRIUSPOINT LTD,Financials,Equity,"357,419.88",0.00,"357,419.88","24,364.00",14.67,United States,New York Stock Exchange Inc.,USD,1.00,--
SPOK,SPOK HOLDINGS INC,Communication,Equity,"129,339.63",0.00,"129,339.63","7,731.00",16.73,United States,NASDAQ,USD,1.00,--
SPOT,SPOTIFY TECHNOLOGY SA,Communication,Equity,"18,811,590.00",0.12,"18,811,590.00","39,396.00",477.50,Sweden,New York Stock Exchange Inc.,USD,1.00,--
SPR,SPIRIT AEROSYSTEMS INC CLASS A,Industrials,Equity,"990,188.52",0.01,"990,188.52","32,766.00",30.22,United States,New York Stock Exchange Inc.,USD,1.00,--
SPRY,ARS PHARMACEUTICALS INC,Health Care,Equity,"247,475.29",0.00,"247,475.29","17,539.00",14.11,United States,NASDAQ,USD,1.00,--
SPSC,SPS COMMERCE INC,Information Technology,Equity,"1,781,582.88",0.01,"1,781,582.88","9,912.00",179.74,United States,NASDAQ,USD,1.00,--
SPT,SPROUT SOCIAL INC CLASS A,Information Technology,Equity,"396,945.52",0.00,"396,945.52","13,802.00",28.76,United States,NASDAQ,USD,1.00,--
SPTN,SPARTANNASH,Consumer Staples,Equity,"163,891.90",0.00,"163,891.90","9,095.00",18.02,United States,NASDAQ,USD,1.00,--
SPXC,SPX TECHNOLOGIES INC,Industrials,Equity,"2,027,591.28",0.01,"2,027,591.28","12,408.00",163.41,United States,New York Stock Exchange Inc.,USD,1.00,--
SQ,BLOCK INC CLASS A,Financials,Equity,"12,469,705.02",0.08,"12,469,705.02","149,481.00",83.42,United States,New York Stock Exchange Inc.,USD,1.00,--
SR,SPIRE INC,Utilities,Equity,"1,044,304.64",0.01,"1,044,304.64","15,842.00",65.92,United States,New York Stock Exchange Inc.,USD,1.00,--
SRCE,1ST SOURCE CORP,Financials,Equity,"266,708.75",0.00,"266,708.75","4,075.00",65.45,United States,NASDAQ,USD,1.00,--
SRDX,SURMODICS INC,Health Care,Equity,"147,751.11",0.00,"147,751.11","3,879.00",38.09,United States,NASDAQ,USD,1.00,--
SRE,SEMPRA,Utilities,Equity,"15,519,142.24",0.10,"15,519,142.24","171,596.00",90.44,United States,New York Stock Exchange Inc.,USD,1.00,--
SRI,STONERIDGE INC,Consumer Discretionary,Equity,"45,540.00",0.00,"45,540.00","6,900.00",6.60,United States,New York Stock Exchange Inc.,USD,1.00,--
SRPT,SAREPTA THERAPEUTICS INC,Health Care,Equity,"2,739,861.21",0.02,"2,739,861.21","25,111.00",109.11,United States,NASDAQ,USD,1.00,--
SRRK,SCHOLAR ROCK HOLDING CORP,Health Care,Equity,"504,240.00",0.00,"504,240.00","18,336.00",27.50,United States,NASDAQ,USD,1.00,--
SSB,SOUTHSTATE CORP,Financials,Equity,"2,254,073.83",0.01,"2,254,073.83","21,167.00",106.49,United States,New York Stock Exchange Inc.,USD,1.00,--
SSD,SIMPSON MANUFACTURING INC,Industrials,Equity,"2,139,902.97",0.01,"2,139,902.97","11,721.00",182.57,United States,New York Stock Exchange Inc.,USD,1.00,--
SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,Industrials,Equity,"4,270,674.59",0.03,"4,270,674.59","57,533.00",74.23,United States,NASDAQ,USD,1.00,--
SSP,EW SCRIPPS CLASS A,Communication,Equity,"24,728.85",0.00,"24,728.85","13,815.00",1.79,United States,NASDAQ,USD,1.00,--
SSRM,SSR MINING INC,Materials,Equity,"295,358.04",0.00,"295,358.04","53,604.00",5.51,Canada,NASDAQ,USD,1.00,--
SSTI,SOUNDTHINKING INC,Information Technology,Equity,"33,454.08",0.00,"33,454.08","2,904.00",11.52,United States,NASDAQ,USD,1.00,--
SSTK,SHUTTERSTOCK INC,Communication,Equity,"190,679.60",0.00,"190,679.60","6,092.00",31.30,United States,New York Stock Exchange Inc.,USD,1.00,--
ST,SENSATA TECHNOLOGIES HOLDING PLC,Industrials,Equity,"1,330,145.74",0.01,"1,330,145.74","40,777.00",32.62,United States,New York Stock Exchange Inc.,USD,1.00,--
STAA,STAAR SURGICAL,Health Care,Equity,"348,393.38",0.00,"348,393.38","12,764.00",27.30,United States,NASDAQ,USD,1.00,--
STAG,STAG INDUSTRIAL REIT INC,Real Estate,Equity,"1,821,927.51",0.01,"1,821,927.51","50,427.00",36.13,United States,New York Stock Exchange Inc.,USD,1.00,--
STBA,S AND T BANCORP INC,Financials,Equity,"376,134.29",0.00,"376,134.29","8,869.00",42.41,United States,NASDAQ,USD,1.00,--
STC,STEWART INFO SERVICES CORP,Financials,Equity,"506,479.68",0.00,"506,479.68","6,984.00",72.52,United States,New York Stock Exchange Inc.,USD,1.00,--
STE,STERIS,Health Care,Equity,"6,004,202.55",0.04,"6,004,202.55","27,145.00",221.19,United States,New York Stock Exchange Inc.,USD,1.00,--
STEL,STELLAR BANCORP INC,Financials,Equity,"410,252.40",0.00,"410,252.40","13,730.00",29.88,United States,New York Stock Exchange Inc.,USD,1.00,--
STEM,STEM INC,Industrials,Equity,"15,829.71",0.00,"15,829.71","42,783.00",0.37,United States,New York Stock Exchange Inc.,USD,1.00,--
STEP,STEPSTONE GROUP INC CLASS A,Financials,Equity,"1,158,375.28",0.01,"1,158,375.28","17,723.00",65.36,United States,NASDAQ,USD,1.00,--
STGW,STAGWELL INC CLASS A,Communication,Equity,"255,325.96",0.00,"255,325.96","34,226.00",7.46,United States,NASDAQ,USD,1.00,--
STHO,STAR HOLDINGS SHARES OF BENEFICIAL,Real Estate,Equity,"28,061.38",0.00,"28,061.38","2,438.00",11.51,United States,NASDAQ,USD,1.00,--
STKL,SUNOPTA INC,Consumer Staples,Equity,"213,125.64",0.00,"213,125.64","28,266.00",7.54,Canada,NASDAQ,USD,1.00,--
STLD,STEEL DYNAMICS INC,Materials,Equity,"5,484,700.19",0.04,"5,484,700.19","39,799.00",137.81,United States,NASDAQ,USD,1.00,--
STNE,STONECO LTD CLASS A,Financials,Equity,"761,115.18",0.00,"761,115.18","77,114.00",9.87,Brazil,NASDAQ,USD,1.00,--
STNG,SCORPIO TANKERS INC,Energy,Equity,"710,102.46",0.00,"710,102.46","12,918.00",54.97,United States,New York Stock Exchange Inc.,USD,1.00,--
STOK,STOKE THERAPEUTICS INC,Health Care,Equity,"109,132.80",0.00,"109,132.80","7,840.00",13.92,United States,NASDAQ,USD,1.00,--
STR,SITIO ROYALTIES CORP CLASS A,Energy,Equity,"458,073.60",0.00,"458,073.60","19,328.00",23.70,United States,New York Stock Exchange Inc.,USD,1.00,--
STRA,STRATEGIC EDUCATION INC,Consumer Discretionary,Equity,"575,201.28",0.00,"575,201.28","5,952.00",96.64,United States,NASDAQ,USD,1.00,--
STRL,STERLING INFRASTRUCTURE INC,Industrials,Equity,"1,518,761.53",0.01,"1,518,761.53","8,327.00",182.39,United States,NASDAQ,USD,1.00,--
STRO,SUTRO BIOPHARMA INC,Health Care,Equity,"78,270.15",0.00,"78,270.15","22,687.00",3.45,United States,NASDAQ,USD,1.00,--
STT,STATE STREET CORP,Financials,Equity,"7,674,822.38",0.05,"7,674,822.38","81,491.00",94.18,United States,New York Stock Exchange Inc.,USD,1.00,--
STWD,STARWOOD PROPERTY TRUST REIT INC,Financials,Equity,"1,651,353.00",0.01,"1,651,353.00","84,425.00",19.56,United States,New York Stock Exchange Inc.,USD,1.00,--
STZ,CONSTELLATION BRANDS INC CLASS A,Consumer Staples,Equity,"10,352,034.00",0.07,"10,352,034.00","42,777.00",242.00,United States,New York Stock Exchange Inc.,USD,1.00,--
SUI,SUN COMMUNITIES REIT INC,Real Estate,Equity,"4,150,686.41",0.03,"4,150,686.41","33,449.00",124.09,United States,New York Stock Exchange Inc.,USD,1.00,--
SUM,SUMMIT MATERIALS INC CLASS A,Materials,Equity,"1,589,308.97",0.01,"1,589,308.97","32,749.00",48.53,United States,New York Stock Exchange Inc.,USD,1.00,--
SUNS,SUNRISE REALTY TRUST INC,Financials,Equity,"32,866.02",0.00,"32,866.02","2,178.00",15.09,United States,NASDAQ,USD,1.00,--
SUPN,SUPERNUS PHARMACEUTICALS INC,Health Care,Equity,"478,589.04",0.00,"478,589.04","13,228.00",36.18,United States,NASDAQ,USD,1.00,--
SVC,SERVICE PROPERTIES TRUST,Real Estate,Equity,"121,923.00",0.00,"121,923.00","43,700.00",2.79,United States,NASDAQ,USD,1.00,--
SVRA,SAVARA INC,Health Care,Equity,"135,032.70",0.00,"135,032.70","42,330.00",3.19,United States,NASDAQ,USD,1.00,--
SVV,SAVERS VALUE VILLAGE INC,Consumer Discretionary,Equity,"65,592.12",0.00,"65,592.12","6,919.00",9.48,United States,New York Stock Exchange Inc.,USD,1.00,--
SW,SMURFIT WESTROCK PLC,Materials,Equity,"7,046,532.85",0.05,"7,046,532.85","139,951.00",50.35,United States,New York Stock Exchange Inc.,USD,1.00,--
SWBI,SMITH WESSON BRANDS INC,Consumer Discretionary,Equity,"196,828.72",0.00,"196,828.72","15,164.00",12.98,United States,NASDAQ,USD,1.00,--
SWI,SOLARWINDS CORP,Information Technology,Equity,"166,723.20",0.00,"166,723.20","12,405.00",13.44,United States,New York Stock Exchange Inc.,USD,1.00,--
SWK,STANLEY BLACK & DECKER INC,Industrials,Equity,"3,530,119.88",0.02,"3,530,119.88","41,134.00",85.82,United States,New York Stock Exchange Inc.,USD,1.00,--
SWKS,SKYWORKS SOLUTIONS INC,Information Technology,Equity,"3,675,000.00",0.02,"3,675,000.00","43,750.00",84.00,United States,NASDAQ,USD,1.00,--
SWTX,SPRINGWORKS THERAPEUTICS INC,Health Care,Equity,"695,912.00",0.00,"695,912.00","19,040.00",36.55,United States,NASDAQ,USD,1.00,--
SWX,SOUTHWEST GAS HOLDINGS INC,Utilities,Equity,"1,321,398.44",0.01,"1,321,398.44","17,323.00",76.28,United States,New York Stock Exchange Inc.,USD,1.00,--
SXC,SUNCOKE ENERGY INC,Materials,Equity,"326,410.11",0.00,"326,410.11","26,559.00",12.29,United States,New York Stock Exchange Inc.,USD,1.00,--
SXI,STANDEX INTERNATIONAL CORP,Industrials,Equity,"631,704.04",0.00,"631,704.04","3,124.00",202.21,United States,New York Stock Exchange Inc.,USD,1.00,--
SXT,SENSIENT TECHNOLOGIES CORP,Materials,Equity,"898,950.00",0.01,"898,950.00","11,525.00",78.00,United States,New York Stock Exchange Inc.,USD,1.00,--
SYBT,STOCK YARDS BANCORP INC,Financials,Equity,"570,208.23",0.00,"570,208.23","7,661.00",74.43,United States,NASDAQ,USD,1.00,--
SYF,SYNCHRONY FINANCIAL,Financials,Equity,"6,867,633.15",0.04,"6,867,633.15","105,835.00",64.89,United States,New York Stock Exchange Inc.,USD,1.00,--
SYK,STRYKER CORP,Health Care,Equity,"37,411,960.80",0.24,"37,411,960.80","97,610.00",383.28,United States,New York Stock Exchange Inc.,USD,1.00,--
SYNA,SYNAPTICS INC,Information Technology,Equity,"778,583.52",0.01,"778,583.52","10,348.00",75.24,United States,NASDAQ,USD,1.00,--
SYRE,SPYRE THERAPEUTICS INC,Health Care,Equity,"289,622.74",0.00,"289,622.74","9,262.00",31.27,United States,NASDAQ,USD,1.00,--
SYY,SYSCO CORP,Consumer Staples,Equity,"10,118,025.84",0.06,"10,118,025.84","134,979.00",74.96,United States,New York Stock Exchange Inc.,USD,1.00,--
T,AT&T INC,Communication,Equity,"43,117,496.25",0.28,"43,117,496.25","1,937,865.00",22.25,United States,New York Stock Exchange Inc.,USD,1.00,--
TALK,TALKSPACE INC,Health Care,Equity,"169,778.86",0.00,"169,778.86","53,558.00",3.17,United States,NASDAQ,USD,1.00,--
TALO,TALOS ENERGY INC,Energy,Equity,"422,301.88",0.00,"422,301.88","36,218.00",11.66,United States,New York Stock Exchange Inc.,USD,1.00,--
TAP,MOLSON COORS BREWING CLASS B,Consumer Staples,Equity,"2,937,394.98",0.02,"2,937,394.98","46,826.00",62.73,United States,New York Stock Exchange Inc.,USD,1.00,--
TARS,TARSUS PHARMACEUTICALS INC,Health Care,Equity,"457,356.60",0.00,"457,356.60","9,804.00",46.65,United States,NASDAQ,USD,1.00,--
TBBK,BANCORP INC,Financials,Equity,"633,794.40",0.00,"633,794.40","11,685.00",54.24,United States,NASDAQ,USD,1.00,--
TBI,TRUEBLUE INC,Industrials,Equity,"70,602.00",0.00,"70,602.00","10,086.00",7.00,United States,New York Stock Exchange Inc.,USD,1.00,--
TBPH,THERAVANCE BIOPHARMA INC,Health Care,Equity,"148,746.51",0.00,"148,746.51","15,543.00",9.57,United States,NASDAQ,USD,1.00,--
TCBI,TEXAS CAPITAL BANCSHARES INC,Financials,Equity,"1,169,703.51",0.01,"1,169,703.51","13,159.00",88.89,United States,NASDAQ,USD,1.00,--
TCBK,TRICO BANCSHARES,Financials,Equity,"349,981.11",0.00,"349,981.11","7,351.00",47.61,United States,NASDAQ,USD,1.00,--
TCBX,THIRD COAST BANCSHARES INC,Financials,Equity,"39,593.14",0.00,"39,593.14","1,142.00",34.67,United States,NASDAQ,USD,1.00,--
TCMD,TACTILE SYSTEMS TECHNOLOGY INC,Health Care,Equity,"114,161.52",0.00,"114,161.52","7,304.00",15.63,United States,NASDAQ,USD,1.00,--
TCRX,TSCAN THERAPEUTICS INC,Health Care,Equity,"100,183.70",0.00,"100,183.70","20,785.00",4.82,United States,NASDAQ,USD,1.00,--
TCX,TUCOWS INC,Information Technology,Equity,"43,422.75",0.00,"43,422.75","2,757.00",15.75,United States,NASDAQ,USD,1.00,--
TDC,TERADATA CORP,Information Technology,Equity,"785,259.42",0.01,"785,259.42","26,538.00",29.59,United States,New York Stock Exchange Inc.,USD,1.00,--
TDG,TRANSDIGM GROUP INC,Industrials,Equity,"18,667,431.09",0.12,"18,667,431.09","14,679.00","1,271.71",United States,New York Stock Exchange Inc.,USD,1.00,--
TDOC,TELADOC HEALTH INC,Health Care,Equity,"402,554.88",0.00,"402,554.88","44,928.00",8.96,United States,New York Stock Exchange Inc.,USD,1.00,--
TDS,TELEPHONE AND DATA SYSTEMS INC,Communication,Equity,"852,831.09",0.01,"852,831.09","27,843.00",30.63,United States,New York Stock Exchange Inc.,USD,1.00,--
TDUP,THREDUP INC CLASS A,Consumer Discretionary,Equity,"27,548.43",0.00,"27,548.43","29,766.00",0.93,United States,NASDAQ,USD,1.00,--
TDW,TIDEWATER INC,Energy,Equity,"701,469.72",0.00,"701,469.72","13,188.00",53.19,United States,New York Stock Exchange Inc.,USD,1.00,--
TDY,TELEDYNE TECHNOLOGIES INC,Information Technology,Equity,"5,960,812.48",0.04,"5,960,812.48","12,508.00",476.56,United States,New York Stock Exchange Inc.,USD,1.00,--
TEAM,ATLASSIAN CORP CLASS A,Information Technology,Equity,"10,685,322.57",0.07,"10,685,322.57","42,743.00",249.99,United States,NASDAQ,USD,1.00,--
TECH,BIO TECHNE CORP,Health Care,Equity,"3,068,732.16",0.02,"3,068,732.16","42,304.00",72.54,United States,NASDAQ,USD,1.00,--
TENB,TENABLE HOLDINGS INC,Information Technology,Equity,"1,320,152.72",0.01,"1,320,152.72","31,628.00",41.74,United States,NASDAQ,USD,1.00,--
TER,TERADYNE INC,Information Technology,Equity,"4,516,767.56",0.03,"4,516,767.56","42,403.00",106.52,United States,NASDAQ,USD,1.00,--
TERN,TERNS PHARMACEUTICALS INC,Health Care,Equity,"74,408.00",0.00,"74,408.00","11,360.00",6.55,United States,NASDAQ,USD,1.00,--
TEX,TEREX CORP,Industrials,Equity,"952,936.39",0.01,"952,936.39","18,127.00",52.57,United States,New York Stock Exchange Inc.,USD,1.00,--
TFC,TRUIST FINANCIAL CORP,Financials,Equity,"16,630,760.00",0.11,"16,630,760.00","359,584.00",46.25,United States,New York Stock Exchange Inc.,USD,1.00,--
TFIN,TRIUMPH FINANCIAL INC,Financials,Equity,"590,790.24",0.00,"590,790.24","5,868.00",100.68,United States,NASDAQ,USD,1.00,--
TFSL,TFS FINANCIAL CORP,Financials,Equity,"220,646.72",0.00,"220,646.72","15,344.00",14.38,United States,NASDAQ,USD,1.00,--
TFX,TELEFLEX INC,Health Care,Equity,"2,466,976.18",0.02,"2,466,976.18","12,931.00",190.78,United States,New York Stock Exchange Inc.,USD,1.00,--
TG,TREDEGAR CORP,Materials,Equity,"79,725.32",0.00,"79,725.32","11,521.00",6.92,United States,New York Stock Exchange Inc.,USD,1.00,--
TGI,TRIUMPH GROUP INC,Industrials,Equity,"287,188.80",0.00,"287,188.80","16,080.00",17.86,United States,New York Stock Exchange Inc.,USD,1.00,--
TGLS,TECNOGLASS INC,Industrials,Equity,"444,157.58",0.00,"444,157.58","6,007.00",73.94,United States,New York Stock Exchange Inc.,USD,1.00,--
TGNA,TEGNA INC,Communication,Equity,"825,870.33",0.01,"825,870.33","45,603.00",18.11,United States,New York Stock Exchange Inc.,USD,1.00,--
TGT,TARGET CORP,Consumer Staples,Equity,"19,183,903.47",0.12,"19,183,903.47","125,001.00",153.47,United States,New York Stock Exchange Inc.,USD,1.00,--
TGTX,TG THERAPEUTICS INC,Health Care,Equity,"1,111,468.73",0.01,"1,111,468.73","36,034.00",30.84,United States,NASDAQ,USD,1.00,--
TH,TARGET HOSPITALITY CORP,Consumer Discretionary,Equity,"89,988.16",0.00,"89,988.16","9,697.00",9.28,United States,NASDAQ,USD,1.00,--
THC,TENET HEALTHCARE CORP,Health Care,Equity,"4,187,424.25",0.03,"4,187,424.25","25,745.00",162.65,United States,New York Stock Exchange Inc.,USD,1.00,--
THFF,FIRST FINANCIAL CORPORATION INDIAN,Financials,Equity,"140,394.50",0.00,"140,394.50","2,822.00",49.75,United States,NASDAQ,USD,1.00,--
THG,HANOVER INSURANCE GROUP INC,Financials,Equity,"1,541,151.72",0.01,"1,541,151.72","9,508.00",162.09,United States,New York Stock Exchange Inc.,USD,1.00,--
THO,THOR INDUSTRIES INC,Consumer Discretionary,Equity,"1,471,480.16",0.01,"1,471,480.16","13,448.00",109.42,United States,New York Stock Exchange Inc.,USD,1.00,--
THR,THERMON GROUP HOLDINGS INC,Industrials,Equity,"261,752.40",0.00,"261,752.40","8,840.00",29.61,United States,New York Stock Exchange Inc.,USD,1.00,--
THRD,THIRD HARMONIC BIO INC,Health Care,Equity,"138,533.10",0.00,"138,533.10","10,739.00",12.90,United States,NASDAQ,USD,1.00,--
THRM,GENTHERM INC,Consumer Discretionary,Equity,"369,481.36",0.00,"369,481.36","8,537.00",43.28,United States,NASDAQ,USD,1.00,--
THRY,THRYV HOLDINGS INC,Communication,Equity,"93,900.88",0.00,"93,900.88","6,712.00",13.99,United States,NASDAQ,USD,1.00,--
THS,TREEHOUSE FOODS INC,Consumer Staples,Equity,"445,885.44",0.00,"445,885.44","13,398.00",33.28,United States,New York Stock Exchange Inc.,USD,1.00,--
TILE,INTERFACE INC,Industrials,Equity,"369,514.05",0.00,"369,514.05","14,565.00",25.37,United States,NASDAQ,USD,1.00,--
TIPT,TIPTREE INC,Financials,Equity,"148,662.99",0.00,"148,662.99","6,873.00",21.63,United States,NASDAQ,USD,1.00,--
TITN,TITAN MACHINERY INC,Industrials,Equity,"84,429.73",0.00,"84,429.73","5,771.00",14.63,United States,NASDAQ,USD,1.00,--
TJX,TJX INC,Consumer Discretionary,Equity,"36,651,690.60",0.24,"36,651,690.60","305,660.00",119.91,United States,New York Stock Exchange Inc.,USD,1.00,--
TK,TEEKAY CORPORATION CORP LTD,Energy,Equity,"178,185.70",0.00,"178,185.70","22,190.00",8.03,United States,New York Stock Exchange Inc.,USD,1.00,--
TKO,TKO GROUP HOLDINGS INC CLASS A,Communication,Equity,"2,504,732.36",0.02,"2,504,732.36","21,268.00",117.77,United States,New York Stock Exchange Inc.,USD,1.00,--
TKR,TIMKEN,Industrials,Equity,"1,261,351.92",0.01,"1,261,351.92","16,827.00",74.96,United States,New York Stock Exchange Inc.,USD,1.00,--
TMCI,TREACE MEDICAL CONCEPTS INC,Health Care,Equity,"82,663.42",0.00,"82,663.42","10,834.00",7.63,United States,NASDAQ,USD,1.00,--
TMDX,TRANSMEDICS GROUP INC,Health Care,Equity,"781,367.48",0.01,"781,367.48","8,843.00",88.36,United States,NASDAQ,USD,1.00,--
